,match,matchName,x,y
133,2,Erangel_Main,3598.064375,4024.0321875
134,2,Erangel_Main,3601.233125,4038.594375
135,2,Erangel_Main,3749.020625,1294.439140625
136,2,Erangel_Main,3597.98,4041.521875
137,2,Erangel_Main,3597.115625,4043.6715625
138,2,Erangel_Main,4122.3375,2945.6671875
139,2,Erangel_Main,4138.915,2947.6953125
140,2,Erangel_Main,3605.804375,4038.6459375
141,2,Erangel_Main,3596.8021875,4044.2265625
142,2,Erangel_Main,3743.8046875,1284.423046875
143,2,Erangel_Main,3750.371875,1290.309140625
144,2,Erangel_Main,1083.033203125,1353.7815625
145,2,Erangel_Main,1082.15734375,1355.4628125
146,2,Erangel_Main,3819.4559375,1352.24296875
147,2,Erangel_Main,4242.141875,2985.0228125
148,2,Erangel_Main,4232.31125,2977.8809375
149,2,Erangel_Main,5412.160625,2481.268125
150,2,Erangel_Main,4383.7040625,2831.6625
151,2,Erangel_Main,5452.2725,2468.289375
152,2,Erangel_Main,4325.4184375,2891.7903125
153,2,Erangel_Main,5255.25,2120.0003125
154,2,Erangel_Main,6578.96375,3529.775
155,2,Erangel_Main,6583.01,3527.5690625
156,2,Erangel_Main,6573.944375,3532.09875
157,2,Erangel_Main,6548.716875,3572.47
158,2,Erangel_Main,4307.96,2924.0403125
159,2,Erangel_Main,4507.38875,2786.264375
160,2,Erangel_Main,4312.68625,2922.7778125
161,2,Erangel_Main,4295.0965625,2956.098125
162,2,Erangel_Main,4292.233125,2950.8828125
163,2,Erangel_Main,0.0,0.0
164,2,Erangel_Main,4322.5871875,2918.506875
165,2,Erangel_Main,5213.9453125,2193.995
166,2,Erangel_Main,5213.93375,2194.00640625
167,2,Erangel_Main,6249.504375,3005.8490625
168,2,Erangel_Main,5369.533125,3123.6940625
169,2,Erangel_Main,6226.011875,3053.5475
170,2,Erangel_Main,6173.253125,3001.5721875
171,2,Erangel_Main,6211.54375,3067.4
172,2,Erangel_Main,5449.910625,2705.7690625
173,2,Erangel_Main,5955.888125,3078.63625
174,2,Erangel_Main,5986.8175,3099.43875
175,2,Erangel_Main,5450.411875,2679.64625
176,2,Erangel_Main,5926.61625,3100.704375
177,2,Erangel_Main,5359.01875,3129.2809375
178,2,Erangel_Main,5359.943125,3125.7775
179,2,Erangel_Main,5376.593125,3132.22375
180,2,Erangel_Main,5373.225625,3133.12
181,2,Erangel_Main,5020.201875,3170.0140625
182,2,Erangel_Main,5140.055,3371.6246875
183,2,Erangel_Main,5369.1475,3150.003125
184,2,Erangel_Main,5325.686875,3088.2921875
185,2,Erangel_Main,5209.2390625,3135.39625
186,3,Erangel_Main,4647.35625,6413.18875
187,3,Erangel_Main,4511.5490625,6211.4525
188,3,Erangel_Main,1000.25890625,5461.9675
189,3,Erangel_Main,3638.7378125,4078.5190625
190,3,Erangel_Main,4334.9846875,6260.766875
191,3,Erangel_Main,3706.5046875,4148.281875
192,3,Erangel_Main,3649.140625,4068.8078125
193,3,Erangel_Main,4513.689375,6305.086875
194,3,Erangel_Main,1703.25734375,6243.575
195,3,Erangel_Main,3638.3878125,4071.26625
196,3,Erangel_Main,1689.64703125,6179.908125
197,3,Erangel_Main,1694.735,6200.6425
198,3,Erangel_Main,7056.72625,3332.7715625
199,3,Erangel_Main,6598.914375,4578.13125
200,3,Erangel_Main,7058.778125,3330.5534375
201,3,Erangel_Main,1708.04703125,6237.85625
202,3,Erangel_Main,4463.440625,6290.75625
203,3,Erangel_Main,4463.5978125,6288.78875
204,3,Erangel_Main,7057.295,3330.39
205,3,Erangel_Main,1719.90703125,6250.59375
206,3,Erangel_Main,3673.31625,4084.5621875
207,3,Erangel_Main,3682.18125,4091.9590625
208,3,Erangel_Main,3665.55625,4073.44
209,3,Erangel_Main,3670.3384375,4097.6878125
210,3,Erangel_Main,4469.251875,6300.02875
211,3,Erangel_Main,2645.061875,4343.9578125
212,3,Erangel_Main,4462.755,6301.441875
213,3,Erangel_Main,4462.250625,6298.82125
214,3,Erangel_Main,5460.1075,2253.9628125
215,3,Erangel_Main,4360.2590625,3330.934375
216,3,Erangel_Main,4370.024375,3329.374375
217,3,Erangel_Main,4366.235,3329.8990625
218,3,Erangel_Main,5465.56875,2262.58890625
219,3,Erangel_Main,4367.13625,3333.436875
220,3,Erangel_Main,5662.02,2498.89453125
221,3,Erangel_Main,7075.06625,3270.79375
222,3,Erangel_Main,4366.0859375,6241.02875
223,3,Erangel_Main,5662.34375,2497.28234375
224,3,Erangel_Main,5663.725625,2496.13578125
225,3,Erangel_Main,5662.741875,2502.93859375
226,3,Erangel_Main,4357.1465625,3330.98375
227,3,Erangel_Main,7016.703125,4273.265
228,3,Erangel_Main,4370.4590625,3327.449375
229,3,Erangel_Main,4373.194375,3327.96
230,3,Erangel_Main,7033.94625,3211.89
231,3,Erangel_Main,5510.72375,2281.8753125
232,3,Erangel_Main,5497.80625,2289.7578125
233,3,Erangel_Main,4036.340625,4112.831875
234,3,Erangel_Main,5439.4075,2280.14859375
235,3,Erangel_Main,7017.16125,2595.63
236,3,Erangel_Main,4005.104375,3560.1271875
237,3,Erangel_Main,4006.793125,3554.2634375
238,3,Erangel_Main,3990.3734375,3565.7140625
239,3,Erangel_Main,0.0,0.0
240,3,Erangel_Main,3977.8596875,1165.208984375
241,3,Erangel_Main,3992.105625,4030.9984375
242,3,Erangel_Main,4025.9334375,4034.4278125
243,3,Erangel_Main,4025.7565625,4031.071875
244,3,Erangel_Main,3901.195625,3750.61
245,3,Erangel_Main,4024.4234375,4031.293125
246,3,Erangel_Main,4001.883125,4103.2703125
247,3,Erangel_Main,2166.40421875,3935.600625
248,3,Erangel_Main,2152.47609375,3935.5184375
249,3,Erangel_Main,1386.9840625,3811.613125
250,3,Erangel_Main,3039.07625,5015.9375
251,3,Erangel_Main,2996.1709375,5066.9546875
252,3,Erangel_Main,1338.3884375,3806.171875
253,3,Erangel_Main,3056.4428125,5110.640625
254,3,Erangel_Main,2998.5640625,5067.543125
255,3,Erangel_Main,3008.919375,5069.5134375
256,3,Erangel_Main,3037.75875,5028.7534375
257,3,Erangel_Main,1508.921875,3734.65625
258,3,Erangel_Main,2475.10828125,4262.8775
259,3,Erangel_Main,3011.398125,5010.8246875
260,3,Erangel_Main,3035.4496875,5032.301875
261,3,Erangel_Main,2486.81046875,4253.8021875
262,3,Erangel_Main,2485.1259375,4245.1246875
263,3,Erangel_Main,2496.4015625,4243.2846875
264,3,Erangel_Main,2500.868125,4242.900625
265,3,Erangel_Main,2512.39046875,4221.66625
266,3,Erangel_Main,2432.83453125,4482.95875
267,3,Erangel_Main,2589.53359375,4345.7928125
268,3,Erangel_Main,2598.97015625,4337.5190625
269,3,Erangel_Main,2584.84,4307.2471875
270,3,Erangel_Main,2412.85875,4559.911875
271,3,Erangel_Main,2409.2203125,4583.975
272,3,Erangel_Main,2429.02390625,4526.265
273,3,Erangel_Main,2544.10109375,4507.0646875
274,3,Erangel_Main,2461.78828125,4492.251875
275,3,Erangel_Main,2422.68953125,4598.114375
276,3,Erangel_Main,2997.639375,4958.81375
277,4,Erangel_Main,1697.21953125,2792.7678125
278,4,Erangel_Main,4326.24625,6380.736875
279,4,Erangel_Main,0.0,0.0
280,4,Erangel_Main,4320.07375,6379.0375
281,4,Erangel_Main,3816.86125,1207.12046875
282,4,Erangel_Main,5122.5128125,2321.80015625
283,4,Erangel_Main,4323.4478125,6389.916875
284,4,Erangel_Main,3596.6859375,4010.0846875
285,4,Erangel_Main,1746.699375,2883.1971875
286,4,Erangel_Main,3590.239375,4028.263125
287,4,Erangel_Main,3811.64625,1213.615703125
288,4,Erangel_Main,4325.86875,6388.8175
289,4,Erangel_Main,4919.88875,2391.55234375
290,4,Erangel_Main,5117.25625,2386.57390625
291,4,Erangel_Main,1755.7809375,2880.2771875
292,4,Erangel_Main,4308.1978125,6387.169375
293,4,Erangel_Main,3850.1790625,1195.776875
294,4,Erangel_Main,3595.47,4032.440625
295,4,Erangel_Main,3596.1028125,4030.375
296,4,Erangel_Main,3590.3878125,4044.0240625
297,4,Erangel_Main,1668.39671875,2766.8071875
298,4,Erangel_Main,3619.5175,4018.94125
299,4,Erangel_Main,3607.984375,4017.2234375
300,4,Erangel_Main,3614.9084375,4020.2503125
301,4,Erangel_Main,3611.735,4019.290625
302,4,Erangel_Main,3768.015625,1194.2440625
303,4,Erangel_Main,4027.6315625,2850.363125
304,4,Erangel_Main,1559.438125,2744.726875
305,4,Erangel_Main,4013.08,2847.4975
306,4,Erangel_Main,4018.7621875,2863.834375
307,4,Erangel_Main,4020.2040625,2860.4340625
308,4,Erangel_Main,4013.32625,2824.014375
309,4,Erangel_Main,3802.73,1222.0740625
310,4,Erangel_Main,4379.6046875,3313.3365625
311,4,Erangel_Main,3779.2890625,1227.572890625
312,4,Erangel_Main,3775.7928125,1215.419765625
313,4,Erangel_Main,3765.7746875,1192.878359375
314,4,Erangel_Main,3530.7846875,3975.095625
315,4,Erangel_Main,3527.571875,3976.473125
316,4,Erangel_Main,1634.589375,3101.55375
317,4,Erangel_Main,3585.2828125,4037.1334375
318,4,Erangel_Main,4443.6421875,6270.968125
319,4,Erangel_Main,4442.6534375,6273.304375
320,4,Erangel_Main,3635.38625,4033.4171875
321,4,Erangel_Main,3635.5190625,4035.1078125
322,4,Erangel_Main,4370.955625,3327.5621875
323,4,Erangel_Main,3634.060625,3932.7790625
324,4,Erangel_Main,3625.583125,3939.485625
325,4,Erangel_Main,1685.66296875,2941.9446875
326,4,Erangel_Main,4378.4115625,3290.6915625
327,4,Erangel_Main,4376.7775,3291.4153125
328,4,Erangel_Main,4364.811875,3310.86625
329,4,Erangel_Main,1666.45890625,2949.0246875
330,4,Erangel_Main,5453.616875,2551.47171875
331,4,Erangel_Main,1676.899375,2944.399375
332,4,Erangel_Main,1637.5421875,2952.1534375
333,4,Erangel_Main,1680.88609375,2915.2659375
334,4,Erangel_Main,1653.03,2816.025625
335,4,Erangel_Main,1651.33109375,2821.469375
336,4,Erangel_Main,5460.446875,2561.72078125
337,4,Erangel_Main,5499.763125,5915.166875
338,4,Erangel_Main,5370.17,5916.088125
339,4,Erangel_Main,5373.519375,5911.126875
340,4,Erangel_Main,5495.4975,5961.18125
341,4,Erangel_Main,5488.60125,2556.14046875
342,4,Erangel_Main,5468.523125,2545.88796875
343,4,Erangel_Main,4748.6334375,4043.850625
344,4,Erangel_Main,5458.009375,2551.76671875
345,4,Erangel_Main,5469.266875,2552.875
346,4,Erangel_Main,5780.27625,3192.33
347,4,Erangel_Main,5789.018125,3186.894375
348,4,Erangel_Main,5770.0175,3374.285625
349,4,Erangel_Main,5750.595,3336.3165625
350,4,Erangel_Main,0.0,0.0
351,4,Erangel_Main,6731.078125,4472.2534375
352,4,Erangel_Main,6737.886875,4483.6465625
353,4,Erangel_Main,6746.215625,4481.6828125
354,4,Erangel_Main,6957.365625,4165.8675
355,4,Erangel_Main,6643.22625,4199.3375
356,4,Erangel_Main,6855.03875,3887.5503125
357,4,Erangel_Main,6865.3925,3878.2634375
358,4,Erangel_Main,6856.675625,3876.3828125
359,4,Erangel_Main,6866.99,3925.2221875
360,4,Erangel_Main,6866.02125,3866.561875
361,4,Erangel_Main,6844.3525,3851.9721875
362,4,Erangel_Main,6884.2,3956.0684375
363,4,Erangel_Main,6826.9425,3967.5071875
364,4,Erangel_Main,6828.10375,3964.7278125
365,4,Erangel_Main,6844.411875,3947.3990625
366,4,Erangel_Main,6883.831875,3954.245625
367,5,Erangel_Main,4419.1990625,3322.660625
368,5,Erangel_Main,5533.645625,1310.616484375
369,5,Erangel_Main,5550.255625,1295.20265625
370,5,Erangel_Main,5621.363125,1315.815625
371,5,Erangel_Main,3605.23875,2892.035625
372,5,Erangel_Main,4209.4565625,3246.394375
373,5,Erangel_Main,5633.851875,1298.44578125
374,5,Erangel_Main,3729.8521875,4032.5734375
375,5,Erangel_Main,4212.330625,3247.234375
376,5,Erangel_Main,3192.7878125,2475.88828125
377,5,Erangel_Main,4209.1534375,3248.743125
378,5,Erangel_Main,3727.2134375,4032.2071875
379,5,Erangel_Main,3169.8053125,2468.52875
380,5,Erangel_Main,4209.5303125,3252.4971875
381,5,Erangel_Main,6003.96625,4805.3528125
382,5,Erangel_Main,3878.569375,2841.041875
383,5,Erangel_Main,4678.581875,6432.573125
384,5,Erangel_Main,4677.6203125,6443.2275
385,5,Erangel_Main,4688.6478125,6472.604375
386,5,Erangel_Main,3631.531875,4086.1371875
387,5,Erangel_Main,3615.7846875,3970.7371875
388,5,Erangel_Main,3658.6675,4113.285
389,5,Erangel_Main,3757.055,1178.8496875
390,5,Erangel_Main,1649.296875,2978.8553125
391,5,Erangel_Main,3767.33875,1176.8675
392,5,Erangel_Main,4067.27875,2923.03625
393,5,Erangel_Main,3774.80625,1190.397578125
394,5,Erangel_Main,5506.804375,2292.978125
395,5,Erangel_Main,1619.7171875,2948.20375
396,5,Erangel_Main,3448.6134375,3144.18375
397,5,Erangel_Main,3658.904375,4073.2615625
398,5,Erangel_Main,4093.35625,2936.0053125
399,5,Erangel_Main,3678.1134375,4098.3778125
400,5,Erangel_Main,3643.160625,3977.751875
401,5,Erangel_Main,3647.6090625,4100.71625
402,5,Erangel_Main,3655.3071875,4094.5465625
403,5,Erangel_Main,3430.1478125,3160.5021875
404,5,Erangel_Main,3430.8140625,3137.2265625
405,5,Erangel_Main,4317.494375,6397.244375
406,5,Erangel_Main,4357.439375,6429.18875
407,5,Erangel_Main,4294.6178125,6403.373125
408,5,Erangel_Main,3629.1303125,3964.5159375
409,5,Erangel_Main,1696.6578125,2881.0721875
410,5,Erangel_Main,5032.274375,809.802265625
411,5,Erangel_Main,4238.5478125,3271.0803125
412,5,Erangel_Main,4221.7975,3277.9703125
413,5,Erangel_Main,4354.12375,3267.639375
414,5,Erangel_Main,4359.785,3265.085
415,5,Erangel_Main,4366.023125,3273.4740625
416,5,Erangel_Main,4365.9578125,3274.439375
417,5,Erangel_Main,4362.0928125,3272.1428125
418,5,Erangel_Main,4363.6478125,3274.340625
419,5,Erangel_Main,5468.383125,3180.605
420,5,Erangel_Main,0.0,0.0
421,5,Erangel_Main,5578.45125,3647.423125
422,5,Erangel_Main,5568.631875,3647.92875
423,5,Erangel_Main,5192.6890625,2513.37390625
424,5,Erangel_Main,5448.888125,3176.709375
425,5,Erangel_Main,5453.9225,3216.92625
426,5,Erangel_Main,0.0,0.0
427,5,Erangel_Main,5115.689375,2407.97078125
428,5,Erangel_Main,5091.2378125,2381.5109375
429,5,Erangel_Main,3675.4734375,2359.068125
430,5,Erangel_Main,3709.981875,2366.555625
431,5,Erangel_Main,3700.719375,2362.07078125
432,5,Erangel_Main,5094.4490625,2341.12890625
433,5,Erangel_Main,5085.980625,2397.6415625
434,5,Erangel_Main,4269.76,3282.8471875
435,5,Erangel_Main,4286.939375,3287.5871875
436,5,Erangel_Main,4278.8046875,3272.5228125
437,5,Erangel_Main,4278.2734375,3273.68125
438,5,Erangel_Main,0.0,0.0
439,5,Erangel_Main,0.0,0.0
440,5,Erangel_Main,4281.5234375,3277.5553125
441,5,Erangel_Main,4313.9265625,2873.34125
442,5,Erangel_Main,3900.221875,2358.74078125
443,5,Erangel_Main,3956.1446875,2369.425
444,5,Erangel_Main,4224.8034375,2876.154375
445,5,Erangel_Main,4020.790625,2362.773125
446,5,Erangel_Main,4082.7765625,2382.4596875
447,5,Erangel_Main,3898.505625,2358.81640625
448,5,Erangel_Main,4089.040625,2395.3
449,5,Erangel_Main,4226.39125,2863.4259375
450,5,Erangel_Main,4063.0778125,2418.2659375
451,5,Erangel_Main,3958.910625,2515.6046875
452,5,Erangel_Main,3981.6621875,2531.42546875
453,5,Erangel_Main,3943.7175,2487.99640625
454,5,Erangel_Main,4011.2775,2576.8959375
455,5,Erangel_Main,4139.78125,2925.3003125
456,5,Erangel_Main,4131.33625,2908.288125
457,5,Erangel_Main,4047.1121875,2840.9134375
458,5,Erangel_Main,4060.9771875,2836.9559375
459,5,Erangel_Main,4048.84,2809.27
460,5,Erangel_Main,4018.9128125,2747.5859375
461,5,Erangel_Main,4006.9284375,2764.8371875
462,5,Erangel_Main,4019.3971875,2768.2978125
463,6,Erangel_Main,3953.0271875,2925.400625
464,6,Erangel_Main,4244.8690625,3246.2559375
465,6,Erangel_Main,4233.2975,3244.8265625
466,6,Erangel_Main,3924.2115625,2875.280625
467,6,Erangel_Main,6035.418125,4786.465625
468,6,Erangel_Main,3813.0878125,1265.1640625
469,6,Erangel_Main,4227.261875,3245.189375
470,6,Erangel_Main,0.0,0.0
471,6,Erangel_Main,3942.9890625,2872.01125
472,6,Erangel_Main,3942.2471875,2863.850625
473,6,Erangel_Main,3941.6375,2866.9096875
474,6,Erangel_Main,3817.82875,1305.221484375
475,6,Erangel_Main,3820.7421875,1297.529765625
476,6,Erangel_Main,3844.52,1280.363359375
477,6,Erangel_Main,3796.970625,1324.874375
478,6,Erangel_Main,4209.92625,3254.12875
479,6,Erangel_Main,4232.530625,3246.9821875
480,6,Erangel_Main,4209.135,3253.76375
481,6,Erangel_Main,3830.365,1313.1596875
482,6,Erangel_Main,1902.5459375,2257.24234375
483,6,Erangel_Main,3845.7615625,1303.175078125
484,6,Erangel_Main,3809.760625,1293.10578125
485,6,Erangel_Main,6031.759375,4790.6384375
486,6,Erangel_Main,1898.49078125,2224.65078125
487,6,Erangel_Main,6042.05,4792.6303125
488,6,Erangel_Main,6043.34625,4795.6884375
489,6,Erangel_Main,1897.67421875,2223.82171875
490,6,Erangel_Main,5582.64375,2408.20609375
491,6,Erangel_Main,1903.80703125,2226.4353125
492,6,Erangel_Main,4453.001875,3293.669375
493,6,Erangel_Main,5579.636875,2417.8425
494,6,Erangel_Main,5235.3746875,2494.31640625
495,6,Erangel_Main,1887.9546875,2213.21953125
496,6,Erangel_Main,5573.2775,2410.405
497,6,Erangel_Main,6022.8875,4788.8128125
498,6,Erangel_Main,5578.054375,2395.06359375
499,6,Erangel_Main,5575.78125,2394.6321875
500,6,Erangel_Main,4363.72125,3269.4515625
501,6,Erangel_Main,1905.014375,2225.895625
502,6,Erangel_Main,4655.3090625,911.48046875
503,6,Erangel_Main,4625.0521875,883.28984375
504,6,Erangel_Main,4618.2828125,898.568984375
505,6,Erangel_Main,2061.63203125,2875.589375
506,6,Erangel_Main,1978.1521875,2228.234375
507,6,Erangel_Main,2083.46546875,2322.79859375
508,6,Erangel_Main,2038.3546875,2870.886875
509,6,Erangel_Main,2068.138125,2881.790625
510,6,Erangel_Main,2893.8303125,2573.6425
511,6,Erangel_Main,4962.2728125,1865.30140625
512,6,Erangel_Main,4964.613125,1860.59640625
513,6,Erangel_Main,4972.61625,1853.4759375
514,6,Erangel_Main,4946.5503125,1848.63890625
515,6,Erangel_Main,4945.014375,1849.965625
516,6,Erangel_Main,2839.3365625,2548.2759375
517,6,Erangel_Main,2590.04984375,2488.83078125
518,6,Erangel_Main,2590.62890625,2476.46328125
519,6,Erangel_Main,5412.178125,2395.4253125
520,6,Erangel_Main,5427.95,2516.60390625
521,6,Erangel_Main,5434.88,2525.36390625
522,6,Erangel_Main,4972.2046875,1670.3053125
523,6,Erangel_Main,5450.77875,2475.10953125
524,6,Erangel_Main,6239.949375,3064.0778125
525,6,Erangel_Main,4928.985,2792.0484375
526,6,Erangel_Main,4925.1821875,2796.9684375
527,6,Erangel_Main,4903.97375,2953.750625
528,6,Erangel_Main,4889.714375,3021.0665625
529,6,Erangel_Main,4932.0778125,2793.630625
530,6,Erangel_Main,5425.90875,2524.99609375
531,6,Erangel_Main,5426.6325,2525.46390625
532,6,Erangel_Main,5425.495625,2526.7065625
533,6,Erangel_Main,5352.69,3128.71875
534,6,Erangel_Main,5333.030625,3139.959375
535,6,Erangel_Main,5349.031875,3060.07125
536,6,Erangel_Main,4958.321875,3381.1040625
537,6,Erangel_Main,5378.019375,3068.9015625
538,6,Erangel_Main,5008.8246875,3095.4075
539,6,Erangel_Main,5363.53,3075.710625
540,6,Erangel_Main,5373.8725,3092.590625
541,6,Erangel_Main,5413.901875,3066.695
542,6,Erangel_Main,5339.986875,3139.979375
543,6,Erangel_Main,5358.53,3374.6715625
544,6,Erangel_Main,5536.675,3319.6675
545,6,Erangel_Main,5267.35875,3449.075625
546,6,Erangel_Main,5349.6675,3368.433125
547,6,Erangel_Main,5450.31125,3435.2871875
548,6,Erangel_Main,5833.026875,3366.5190625
549,6,Erangel_Main,5823.790625,3357.0246875
550,6,Erangel_Main,5845.615625,3352.12875
551,6,Erangel_Main,5829.055625,3360.7134375
552,6,Erangel_Main,5824.204375,3362.5628125
553,6,Erangel_Main,5850.67375,3219.4471875
554,6,Erangel_Main,5832.9325,3363.435
555,6,Erangel_Main,5840.845625,3358.250625
556,7,Erangel_Main,0.0,0.0
557,7,Erangel_Main,6997.704375,3295.52125
558,7,Erangel_Main,4418.7490625,3386.240625
559,7,Erangel_Main,4418.8590625,3386.3390625
560,7,Erangel_Main,4452.9265625,6228.944375
561,7,Erangel_Main,6241.17625,2993.1346875
562,7,Erangel_Main,3730.400625,4165.17625
563,7,Erangel_Main,3743.42,4139.931875
564,7,Erangel_Main,3641.6021875,3985.385
565,7,Erangel_Main,4365.31625,3386.6175
566,7,Erangel_Main,6181.04,3078.3165625
567,7,Erangel_Main,3642.891875,3981.6915625
