,match,x,y
10604,115.0,2263.2875,2526.65375
10605,115.0,1938.42171875,2482.19390625
10606,115.0,2273.53,2547.8453125
10607,115.0,2784.1015625,2782.7853125
10608,115.0,2265.04171875,2528.76296875
10609,115.0,2206.2096875,2554.31453125
10610,115.0,2859.01875,2788.8078125
10611,115.0,2874.578125,2791.790625
10612,115.0,0.0,0.0
10613,115.0,2213.59078125,2550.479375
10614,115.0,2443.2221875,1912.365625
10615,115.0,2101.009375,2516.06609375
10616,115.0,2102.74390625,2469.8875
10617,115.0,2120.25,2519.488125
10618,115.0,2145.593125,2530.46234375
10619,115.0,2720.4809375,2116.226875
10620,115.0,2700.286875,2215.54921875
10621,115.0,2709.4209375,2193.98453125
10622,115.0,2634.7190625,1803.64890625
10623,115.0,2598.2459375,1714.7709375
10624,115.0,2637.665,1686.9603125
10625,115.0,2637.060625,1687.4465625
10626,115.0,2568.0228125,1407.8821875
10627,115.0,2552.95828125,1399.1528125
10628,115.0,2577.10453125,1375.67328125
10629,115.0,2547.9153125,1399.36578125
10630,115.0,2576.3846875,1379.66609375
10631,115.0,2508.81953125,1526.096875
10632,115.0,3081.5984375,1283.006875
10633,115.0,3071.4765625,1309.406171875
10634,115.0,2812.589375,1389.80984375
10635,115.0,2906.23,1400.90140625
10636,115.0,2895.74,1356.07953125
10637,115.0,2908.143125,1356.0959375
10638,115.0,2927.201875,1408.0865625
10639,115.0,2873.306875,1425.299375
10640,115.0,2796.4775,1446.82875
10641,115.0,2968.00375,1544.9175
10642,115.0,2969.03125,1544.1559375
10643,115.0,2966.46875,1536.21265625
10644,115.0,2865.889375,1569.71328125
10645,115.0,2877.5090625,1581.98765625
10646,116.0,0.0,0.0
10647,116.0,1969.3225,1892.0259375
10648,116.0,1792.7846875,2719.4090625
10649,116.0,2409.74953125,3429.7425
10650,116.0,1218.55359375,2603.753125
10651,116.0,1951.35890625,1949.2321875
10652,116.0,1950.2675,1944.6725
10653,116.0,1974.89296875,1934.6103125
10654,116.0,1221.1665625,2608.6575
10655,116.0,1197.736171875,2588.74640625
10656,116.0,1205.072265625,2590.82671875
10657,116.0,1833.9703125,2751.075625
10658,116.0,1959.07234375,1968.1928125
10659,116.0,1957.2475,1964.90953125
10660,116.0,2401.508125,3481.29875
10661,116.0,1958.4675,1949.12171875
10662,116.0,2414.4,3451.233125
10663,116.0,2346.82671875,3454.895625
10664,116.0,1685.00671875,779.5453125
10665,116.0,1512.9878125,3519.1
10666,116.0,1861.12109375,2728.625
10667,116.0,1938.75453125,1901.09390625
10668,116.0,1945.9178125,1892.74515625
10669,116.0,1512.39421875,3515.92625
10670,116.0,1512.9928125,3526.335
10671,116.0,1529.9375,3606.533125
10672,116.0,1848.1165625,2734.8478125
10673,116.0,1858.2209375,2740.7678125
10674,116.0,1863.963125,2737.54625
10675,116.0,1183.87484375,2550.53640625
10676,116.0,1856.575625,2746.973125
10677,116.0,2379.07609375,3511.085
10678,116.0,2394.73890625,3514.025625
10679,116.0,2379.45578125,3515.811875
10680,116.0,1957.83890625,1937.15890625
10681,116.0,1942.3353125,1937.27875
10682,116.0,1949.62671875,1918.67234375
10683,116.0,1944.245,1941.6928125
10684,116.0,2543.45890625,1376.85140625
10685,116.0,2551.1465625,1361.2109375
10686,116.0,2548.14609375,1363.890625
10687,116.0,1951.3159375,1958.88015625
10688,116.0,1950.923125,1945.16515625
10689,116.0,1980.8409375,1902.4175
10690,116.0,2486.64109375,1335.7296875
10691,116.0,1763.49359375,2572.4609375
10692,116.0,3479.8134375,1931.55890625
10693,116.0,1945.78109375,1936.1646875
10694,116.0,1943.71421875,1935.8753125
10695,116.0,2026.755625,1531.955625
10696,116.0,2765.3128125,2176.67109375
10697,116.0,2692.5771875,2191.9971875
10698,116.0,2568.0553125,2019.91140625
10699,116.0,2693.083125,2194.00359375
10700,116.0,2697.73125,2187.53
10701,116.0,2155.87953125,1842.84453125
10702,116.0,2174.44875,1832.02828125
10703,116.0,2171.36453125,1835.90328125
10704,116.0,2084.44359375,1804.0009375
10705,116.0,2035.5415625,1794.92390625
10706,116.0,2479.13734375,2137.9403125
10707,116.0,2486.5809375,2134.63171875
10708,116.0,2490.16578125,2127.62359375
10709,116.0,2478.01921875,2135.79609375
10710,116.0,2521.2378125,2111.65171875
10711,116.0,0.0,0.0
10712,116.0,1219.85234375,2722.8396875
10713,116.0,1154.456171875,2766.0003125
10714,116.0,1187.729765625,2726.85625
10715,116.0,1253.95296875,2771.786875
10716,116.0,1925.44234375,2765.870625
10717,116.0,1245.485078125,2742.0046875
10718,116.0,1247.9271875,2736.9678125
10719,116.0,1559.9115625,2653.2796875
10720,116.0,1560.93671875,2659.64625
10721,116.0,1559.47640625,2672.1321875
10722,116.0,1978.500625,2751.0040625
10723,116.0,1576.43859375,2665.84
10724,116.0,1581.1071875,2653.8359375
10725,116.0,1246.55265625,2744.4353125
10726,116.0,1416.0271875,2800.024375
10727,116.0,1470.92515625,2789.4303125
10728,116.0,1454.4465625,2793.655
10729,116.0,1533.62140625,2813.6075
10730,116.0,1811.6228125,3091.308125
10731,116.0,1741.84640625,2999.2078125
10732,116.0,1696.71140625,2841.914375
10733,116.0,1702.8053125,2813.6265625
10734,116.0,1752.9903125,2731.9803125
10735,116.0,1784.52171875,2721.61875
10736,116.0,1805.2415625,2679.20625
10737,116.0,1803.81921875,2679.75375
10738,116.0,1832.168125,2719.7128125
10739,117.0,1922.89953125,1960.72890625
10740,117.0,1946.6515625,1977.40453125
10741,117.0,1561.315625,1451.7290625
10742,117.0,1564.2959375,1456.0471875
10743,117.0,1924.54921875,2031.27234375
10744,117.0,1934.79015625,2039.6175
10745,117.0,1966.3778125,1773.18109375
10746,117.0,1966.67875,1773.00640625
10747,117.0,2534.09390625,1328.5975
10748,117.0,2527.0678125,1331.34765625
10749,117.0,2206.583125,950.414453125
10750,117.0,1787.0978125,2701.0334375
10751,117.0,2214.00890625,942.52640625
10752,117.0,773.261015625,1626.16421875
10753,117.0,794.3565625,1618.51796875
10754,117.0,1783.885625,2702.75625
10755,117.0,2706.7728125,1958.56609375
10756,117.0,2380.3175,3428.581875
10757,117.0,2725.9871875,1964.48796875
10758,117.0,2389.30359375,3432.6078125
10759,117.0,2786.9428125,2630.8459375
10760,117.0,2770.769375,2620.0596875
10761,117.0,3408.6134375,1553.0946875
10762,117.0,2011.87578125,1976.708125
10763,117.0,2711.0596875,1949.20609375
10764,117.0,2712.444375,1929.70359375
10765,117.0,2008.55609375,1980.02859375
10766,117.0,3411.7134375,1551.1878125
10767,117.0,2017.8275,1945.030625
10768,117.0,1996.488125,1980.75734375
10769,117.0,1883.85453125,2668.5609375
10770,117.0,1877.8728125,2669.5778125
10771,117.0,2043.51890625,1949.090625
10772,117.0,2018.03375,1944.9009375
10773,117.0,2549.55,1422.74921875
10774,117.0,2551.753125,1370.38484375
10775,117.0,1965.98375,1982.79953125
10776,117.0,1968.25890625,1982.4146875
10777,117.0,808.669609375,1656.8496875
10778,117.0,1848.12875,2692.1190625
10779,117.0,1841.0575,2694.1634375
10780,117.0,807.503671875,1657.3596875
10781,117.0,804.960546875,1657.4371875
10782,117.0,803.3928125,2554.263125
10783,117.0,3424.0240625,2944.081875
10784,117.0,3434.9846875,2936.800625
10785,117.0,1813.6759375,1353.2165625
10786,117.0,1816.335,1348.3834375
10787,117.0,3207.23375,2240.1509375
10788,117.0,3200.4109375,2224.27796875
10789,117.0,817.76734375,2491.85953125
10790,117.0,808.764609375,2532.32734375
10791,117.0,1865.9021875,1979.25171875
10792,117.0,1874.1409375,1964.09171875
10793,117.0,2162.91296875,1742.93390625
10794,117.0,2168.08234375,1737.63171875
10795,117.0,864.021484375,2613.3259375
10796,117.0,1960.89171875,1885.0703125
10797,117.0,2853.93375,2773.0475
10798,117.0,1968.17015625,1882.60109375
10799,117.0,2696.80875,1968.4109375
10800,117.0,2148.911875,1762.59109375
10801,117.0,2161.99234375,1737.935
10802,117.0,2137.8803125,1748.01578125
10803,117.0,2796.4678125,2022.8721875
10804,117.0,2148.21171875,1765.775
10805,117.0,2667.8103125,2130.6928125
10806,117.0,2681.0503125,2143.44109375
10807,117.0,1961.5803125,1886.4609375
10808,117.0,1964.6775,1894.12390625
10809,117.0,0.0,0.0
10810,117.0,0.0,0.0
10811,117.0,2760.4246875,2238.60234375
10812,117.0,1962.115625,1889.7409375
10813,117.0,1967.31109375,1887.46890625
10814,117.0,1961.49671875,1887.38375
10815,117.0,1712.53703125,2869.4484375
10816,117.0,1706.058125,2876.273125
10817,117.0,2476.76171875,2405.38953125
10818,117.0,2404.183125,2403.9003125
10819,117.0,1999.748125,1934.92140625
10820,117.0,1986.60953125,1952.36796875
10821,117.0,2334.971875,2400.73609375
10822,117.0,2326.7978125,2396.8778125
10823,117.0,1537.48265625,2617.06328125
10824,117.0,1559.2840625,2615.073125
10825,117.0,1477.684375,2402.38875
10826,117.0,1478.80703125,2376.5628125
10827,117.0,1353.41828125,2317.47
10828,117.0,1591.6075,2309.93875
10829,117.0,1458.6415625,2394.95546875
10830,117.0,1470.9403125,2377.76546875
10831,117.0,1474.3125,2516.2271875
10832,117.0,1497.64796875,2442.729375
10833,117.0,1463.57171875,2473.0453125
10834,117.0,1456.4621875,2437.77078125
10835,118.0,2543.1153125,1456.86734375
10836,118.0,2523.54890625,1454.01515625
10837,118.0,1241.706953125,2571.1965625
10838,118.0,2569.89890625,1365.241875
10839,118.0,2555.718125,1337.32359375
10840,118.0,1227.466640625,2566.21453125
10841,118.0,1233.195234375,2566.3475
10842,118.0,1237.2509375,2596.2553125
10843,118.0,768.71515625,1701.8371875
10844,118.0,766.935546875,1700.52453125
10845,118.0,2535.45109375,1305.2246875
10846,118.0,2525.5821875,1307.0215625
10847,118.0,3321.394375,3406.0040625
10848,118.0,3330.1921875,3413.8359375
10849,118.0,3423.426875,1490.35046875
10850,118.0,3414.5421875,1480.855
10851,118.0,3410.25875,1487.39640625
10852,118.0,3408.814375,1492.1784375
10853,118.0,3737.78625,1903.09453125
10854,118.0,3743.74,1872.7828125
10855,118.0,2309.51875,725.73765625
10856,118.0,2318.8409375,688.224609375
10857,118.0,1963.425625,1893.345625
10858,118.0,1959.66421875,1890.54171875
10859,118.0,2467.1259375,1446.6903125
10860,118.0,2472.3178125,1427.423125
10861,118.0,2483.3159375,1462.20390625
10862,118.0,3408.8734375,1496.300625
10863,118.0,3414.8859375,1501.189375
10864,118.0,3412.5978125,1505.2015625
10865,118.0,2558.03390625,1342.04375
10866,118.0,2555.2865625,1344.075
10867,118.0,3301.58875,3493.2978125
10868,118.0,3311.47375,3520.0978125
10869,118.0,3407.6178125,1503.205625
10870,118.0,810.58359375,1654.17421875
10871,118.0,809.424375,1654.08140625
10872,118.0,811.942265625,1655.266875
10873,118.0,807.233984375,1655.89109375
10874,118.0,1954.40953125,2036.00734375
10875,118.0,1899.023125,2045.7975
10876,118.0,3413.9234375,1485.64328125
10877,118.0,2498.881875,1440.39375
10878,118.0,2500.70046875,1447.08484375
10879,118.0,2789.915,1990.5775
10880,118.0,2784.54375,2003.7825
10881,118.0,3412.0628125,1495.06921875
10882,118.0,3633.62625,1949.25296875
10883,118.0,3631.340625,1953.91375
10884,118.0,3635.2921875,1957.48640625
10885,118.0,3608.994375,1967.764375
10886,118.0,3591.06625,1982.0703125
10887,118.0,1933.9896875,2517.15859375
10888,118.0,1908.68671875,2516.06578125
10889,118.0,1882.58609375,2594.9515625
10890,118.0,1869.02453125,2544.40515625
10891,118.0,2324.4675,758.862265625
10892,118.0,2427.37671875,1324.40578125
10893,118.0,2353.52078125,756.254375
10894,118.0,2252.92265625,2505.94640625
10895,118.0,2298.20828125,2531.2009375
10896,118.0,2801.1878125,2589.729375
10897,118.0,2801.366875,2595.7009375
10898,118.0,3193.715,2053.223125
10899,118.0,2796.724375,2592.5909375
10900,118.0,2790.7721875,2596.99828125
10901,118.0,0.0,0.0
10902,118.0,0.0,0.0
10903,118.0,2590.474375,2586.47515625
10904,118.0,2610.89453125,2527.27109375
10905,118.0,3093.111875,1952.3296875
10906,118.0,3098.7121875,1968.46609375
10907,118.0,3077.3421875,1938.00703125
10908,118.0,2518.05140625,1296.918984375
10909,118.0,2539.09234375,1302.676171875
10910,118.0,2540.74796875,1295.32625
10911,118.0,2568.40953125,1606.33859375
10912,118.0,2535.65109375,1595.3359375
10913,118.0,2553.313125,1351.1365625
10914,118.0,2573.5328125,1346.7440625
10915,118.0,2558.19453125,1340.135625
10916,118.0,2557.5578125,1342.125625
10917,118.0,2562.45640625,1347.9378125
10918,118.0,2771.9771875,1303.840546875
10919,118.0,2790.9590625,1327.82265625
10920,118.0,2775.3275,1300.05875
10921,118.0,2840.2521875,1250.443203125
10922,118.0,2807.233125,1238.86890625
10923,118.0,2806.7103125,1232.20375
10924,118.0,2913.606875,1135.5078125
10925,119.0,3279.314375,3463.7278125
10926,119.0,3269.0915625,3458.2515625
10927,119.0,3273.820625,3523.0003125
10928,119.0,1870.14375,1968.91953125
10929,119.0,1925.355,1889.1509375
10930,119.0,3272.126875,3524.7534375
10931,119.0,1883.15203125,2679.161875
10932,119.0,1953.44203125,1944.11
10933,119.0,1950.62296875,1944.86828125
10934,119.0,1956.1825,1941.7575
10935,119.0,1937.64796875,1893.78390625
10936,119.0,1888.99671875,2682.585
10937,119.0,1890.12421875,2681.820625
10938,119.0,3305.0721875,3535.15
10939,119.0,1890.680625,2680.55875
10940,119.0,1886.5353125,2678.125625
10941,119.0,1970.6375,1919.29
10942,119.0,1952.2153125,1942.57109375
10943,119.0,3304.48375,3538.3246875
10944,119.0,2567.01875,1365.2771875
10945,119.0,1972.523125,1943.1709375
10946,119.0,3424.796875,2906.984375
10947,119.0,3434.5775,2892.346875
10948,119.0,1889.58640625,2681.194375
10949,119.0,2299.8271875,778.02921875
10950,119.0,1885.28015625,2667.85375
10951,119.0,2016.79671875,1888.35140625
10952,119.0,1952.293125,1964.8915625
10953,119.0,3508.093125,2207.9159375
10954,119.0,3450.224375,1537.3478125
10955,119.0,1295.614765625,954.680078125
10956,119.0,2313.5753125,723.33765625
10957,119.0,1945.7209375,1951.78234375
10958,119.0,1209.81125,1105.6615625
10959,119.0,2542.749375,1368.1690625
10960,119.0,3446.8703125,1516.1384375
10961,119.0,2556.03421875,1349.22765625
10962,119.0,2332.10171875,719.660703125
10963,119.0,1894.20140625,2011.66
10964,119.0,3443.064375,1515.345625
10965,119.0,2313.215,723.35609375
10966,119.0,2314.1025,720.80390625
10967,119.0,2561.978125,1337.8584375
10968,119.0,2314.16453125,721.284921875
10969,119.0,1948.1903125,1970.2075
10970,119.0,2571.4475,1345.670625
10971,119.0,0.0,0.0
10972,119.0,3157.405625,3448.4090625
10973,119.0,1838.02109375,2156.4059375
10974,119.0,0.0,0.0
10975,119.0,2157.4184375,2420.286875
10976,119.0,2228.39359375,646.788203125
10977,119.0,1943.42234375,1902.56421875
10978,119.0,1944.38796875,1898.87328125
10979,119.0,1942.55140625,1895.325625
10980,119.0,1951.3275,1959.01703125
10981,119.0,1480.5196875,1926.0209375
10982,119.0,0.0,0.0
10983,119.0,1958.5921875,1939.88859375
10984,119.0,1953.19953125,1924.89796875
10985,119.0,1949.70390625,1923.2259375
10986,119.0,1941.69453125,1936.85453125
10987,119.0,0.0,0.0
10988,119.0,2349.1259375,2045.4821875
10989,119.0,2330.0803125,2051.48328125
10990,119.0,2330.64234375,2050.61671875
10991,119.0,2349.65921875,2041.1978125
10992,119.0,0.0,0.0
10993,119.0,1720.52578125,1814.9653125
10994,119.0,1758.499375,1883.50953125
10995,119.0,1765.62296875,1889.1459375
10996,119.0,1763.84859375,1930.94453125
10997,119.0,1762.41453125,1929.77375
10998,119.0,1766.76140625,1924.99421875
10999,119.0,1760.15234375,1954.32703125
11000,119.0,2703.3415625,3026.8734375
11001,119.0,2853.5259375,2772.741875
11002,119.0,2849.0309375,2779.47125
11003,119.0,2665.9259375,2831.1084375
11004,119.0,2656.8865625,2800.753125
11005,119.0,2741.9503125,2805.9221875
11006,119.0,2644.20125,2980.9959375
11007,119.0,2681.9184375,2841.5503125
11008,119.0,2667.0321875,2993.6315625
11009,119.0,2691.4896875,2836.9384375
11010,119.0,2692.23125,2824.7678125
11011,119.0,2649.778125,2902.23
11012,119.0,2503.7275,2771.8715625
11013,119.0,2574.7503125,2810.095
11014,119.0,2593.2621875,2838.7009375
11015,119.0,2591.82046875,2789.1896875
11016,119.0,2568.87578125,2757.019375
11017,120.0,771.293671875,1704.10953125
11018,120.0,1230.3721875,2593.05875
11019,120.0,826.55921875,1615.5971875
11020,120.0,2477.33578125,1361.64796875
11021,120.0,1237.86828125,2611.26453125
11022,120.0,932.561484375,2590.01359375
11023,120.0,921.491171875,2584.34953125
11024,120.0,1805.065625,2683.566875
11025,120.0,816.748671875,1614.1765625
11026,120.0,1188.5621875,2593.69515625
11027,120.0,1284.81515625,1147.835703125
11028,120.0,1191.867734375,2587.791875
11029,120.0,950.6440625,2564.25671875
11030,120.0,952.379765625,2559.54921875
11031,120.0,952.224375,2588.18234375
11032,120.0,1195.404765625,2592.0809375
11033,120.0,1199.808984375,2599.53375
11034,120.0,1188.621484375,2596.37390625
11035,120.0,1184.88375,2591.009375
11036,120.0,3408.3721875,1577.0734375
11037,120.0,945.4421875,2590.04328125
11038,120.0,3374.660625,1528.5321875
11039,120.0,940.57546875,2593.3946875
11040,120.0,1914.1278125,2664.1496875
11041,120.0,936.223515625,2595.18109375
11042,120.0,1306.18859375,1094.171875
11043,120.0,1193.655234375,2591.8675
11044,120.0,1202.692578125,2605.94796875
11045,120.0,2481.33546875,1360.13875
11046,120.0,2482.55421875,1360.37796875
11047,120.0,1289.926953125,1097.631875
11048,120.0,1907.4253125,2660.249375
11049,120.0,0.0,0.0
11050,120.0,1902.29890625,2662.94
11051,120.0,3397.635,1566.89109375
11052,120.0,3488.0228125,1557.21359375
11053,120.0,893.021484375,2528.77578125
11054,120.0,2488.7775,1385.73796875
11055,120.0,2349.21671875,3471.2734375
11056,120.0,1874.3659375,2730.6159375
11057,120.0,3408.1321875,1560.36609375
11058,120.0,2341.1765625,3509.6671875
11059,120.0,2375.13171875,3500.113125
11060,120.0,810.443046875,1618.5446875
11061,120.0,2358.81796875,3489.4915625
11062,120.0,2362.191875,3486.2675
11063,120.0,2350.7803125,3476.440625
11064,120.0,1933.31234375,2679.8390625
11065,120.0,1922.60453125,2683.2821875
11066,120.0,1090.576484375,2902.814375
11067,120.0,1752.33890625,2678.2546875
11068,120.0,1740.13359375,2676.838125
11069,120.0,1152.467109375,2897.4040625
11070,120.0,1143.599375,2871.5584375
11071,120.0,1886.17671875,2672.7303125
11072,120.0,1048.755390625,2466.0571875
11073,120.0,1902.56796875,2679.45125
11074,120.0,1904.903125,2690.7290625
11075,120.0,906.99671875,1935.6478125
11076,120.0,2140.1921875,1480.8584375
11077,120.0,924.910390625,1865.87515625
11078,120.0,925.573359375,1858.91671875
11079,120.0,2238.6734375,1458.76328125
11080,120.0,2289.43671875,1443.48265625
11081,120.0,2313.6621875,1456.45296875
11082,120.0,2268.07375,2530.568125
11083,120.0,2277.4446875,2524.30421875
11084,120.0,2215.2778125,2417.8121875
11085,120.0,1567.256875,2535.4615625
11086,120.0,1580.13515625,2532.2296875
11087,120.0,2162.0296875,2530.8525
11088,120.0,2455.62671875,2278.31515625
11089,120.0,2452.68375,2303.25515625
11090,120.0,2186.8603125,2399.77453125
11091,120.0,2185.8303125,2394.99390625
11092,120.0,2141.6503125,2534.18046875
11093,120.0,2105.21671875,2699.156875
11094,120.0,2126.89421875,2683.36375
11095,120.0,1662.8321875,2801.8384375
11096,120.0,1675.2015625,2802.9509375
11097,120.0,1632.0325,2773.0959375
11098,120.0,2133.1409375,2671.9809375
11099,120.0,2013.3959375,3388.6375
11100,120.0,2101.1865625,2953.4490625
11101,120.0,2081.2,2963.760625
11102,120.0,2080.70609375,2954.1534375
11103,120.0,1847.0925,3106.71625
11104,120.0,1859.0621875,2874.621875
11105,120.0,1904.48390625,2897.43625
11106,120.0,2040.4928125,2931.843125
11107,120.0,2067.54953125,3035.6821875
11108,120.0,2065.45609375,2944.921875
11109,120.0,2051.77171875,3007.5765625
11110,120.0,2025.3759375,3017.13625
11111,120.0,1919.48703125,2985.636875
11112,120.0,1902.27421875,2973.983125
11113,121.0,1207.872734375,2585.5978125
11114,121.0,1207.142265625,2580.35734375
11115,121.0,1965.97890625,1804.24640625
11116,121.0,1973.9409375,1767.81453125
11117,121.0,3426.6528125,2232.18359375
11118,121.0,2506.14,2094.2609375
11119,121.0,1892.22109375,2789.72
11120,121.0,1874.64234375,2789.0309375
11121,121.0,1884.90671875,2790.9115625
11122,121.0,3429.005,2243.6165625
11123,121.0,2410.89328125,3477.911875
11124,121.0,2408.383125,3475.971875
11125,121.0,2556.57296875,1353.771875
11126,121.0,2555.338125,1347.21609375
11127,121.0,3225.174375,2410.7415625
11128,121.0,3236.864375,2367.32421875
11129,121.0,2651.2828125,1775.61359375
11130,121.0,2872.1434375,1366.71421875
11131,121.0,3312.1,3521.321875
11132,121.0,3294.6028125,3509.4575
11133,121.0,1952.07109375,1945.399375
11134,121.0,1951.403125,1945.4271875
11135,121.0,2360.279375,3442.35875
11136,121.0,2868.9690625,1435.68890625
11137,121.0,1873.7321875,1963.22078125
11138,121.0,1867.47734375,1961.3803125
11139,121.0,1122.49109375,1250.072265625
11140,121.0,1121.40796875,1280.90390625
11141,121.0,1196.33296875,1209.8459375
11142,121.0,1200.668359375,1211.072578125
11143,121.0,1198.04359375,2582.66859375
11144,121.0,2359.1396875,3426.003125
11145,121.0,1247.250859375,2581.22421875
11146,121.0,1219.703046875,1100.0825
11147,121.0,1233.701484375,2562.22421875
11148,121.0,1219.76640625,2556.678125
11149,121.0,1219.80609375,2561.4609375
11150,121.0,1216.293046875,1103.894140625
11151,121.0,2882.1196875,1874.7503125
11152,121.0,2900.7046875,1877.24234375
11153,121.0,2347.2209375,3439.71625
11154,121.0,2346.55890625,3441.545
11155,121.0,1942.2,1965.24140625
11156,121.0,2886.5765625,1867.32875
11157,121.0,2895.0896875,1873.965
11158,121.0,1932.0621875,1976.3378125
11159,121.0,1869.72453125,1963.45078125
11160,121.0,1873.56703125,2008.035
11161,121.0,3239.685,3553.22625
11162,121.0,3201.75875,3530.1315625
11163,121.0,1230.70375,1240.107109375
11164,121.0,2803.8996875,1894.0403125
11165,121.0,2783.481875,1885.56953125
11166,121.0,2783.660625,1885.63828125
11167,121.0,2793.505,1922.29515625
11168,121.0,2808.94125,1918.54
11169,121.0,2150.87859375,1622.0784375
11170,121.0,2619.95875,2035.10671875
11171,121.0,2607.63171875,2074.34296875
11172,121.0,2844.0946875,2672.700625
11173,121.0,2844.9175,2674.1665625
11174,121.0,2122.110625,1654.60171875
11175,121.0,1792.54375,2972.365
11176,121.0,2119.974375,2276.51578125
11177,121.0,973.535546875,1504.99109375
11178,121.0,1556.67703125,2219.818125
11179,121.0,1583.5759375,2227.16234375
11180,121.0,1720.03890625,2139.71171875
11181,121.0,1710.978125,2156.6896875
11182,121.0,1809.870625,3183.294375
11183,121.0,1781.64609375,2859.565625
11184,121.0,1400.5884375,1706.38390625
11185,121.0,1385.5696875,1709.27
11186,121.0,1402.65734375,1701.7896875
11187,121.0,1582.31640625,3157.9034375
11188,121.0,1588.07078125,3110.9321875
11189,121.0,1268.250546875,2005.30234375
11190,121.0,1571.48703125,3109.8784375
11191,121.0,1523.23390625,3112.1709375
11192,121.0,0.0,0.0
11193,121.0,1539.18,3049.406875
11194,121.0,1682.5215625,2853.0428125
11195,121.0,1658.6396875,2864.85125
11196,121.0,1638.5903125,2959.176875
11197,121.0,1493.33,2450.47375
11198,121.0,1483.36109375,2456.85828125
11199,121.0,1463.638125,2546.58140625
11200,121.0,1411.33453125,2533.56390625
11201,121.0,1382.59109375,2603.87046875
11202,121.0,1444.99859375,2663.300625
11203,121.0,1215.793046875,2782.0040625
11204,121.0,1250.123671875,2726.2509375
11205,121.0,1249.4590625,2728.8975
11206,121.0,1143.857265625,2765.42375
11207,121.0,1152.286171875,2738.0675
11208,122.0,1209.129609375,2587.2853125
11209,122.0,1199.237734375,2608.36421875
11210,122.0,1421.3021875,3540.8446875
11211,122.0,3434.23625,1572.45890625
11212,122.0,3442.5921875,1564.3928125
11213,122.0,3480.0778125,1615.90078125
11214,122.0,3476.9478125,1620.04
11215,122.0,1907.063125,1953.44921875
11216,122.0,1941.83890625,1938.21375
11217,122.0,3258.3934375,3424.061875
11218,122.0,1434.42703125,3502.58125
11219,122.0,3301.39375,3396.453125
11220,122.0,3278.3121875,3399.9678125
11221,122.0,2444.6253125,3820.915
11222,122.0,2419.09640625,3729.73125
11223,122.0,1092.821171875,3271.1084375
11224,122.0,3456.3159375,1542.03546875
11225,122.0,1441.6321875,3493.2490625
11226,122.0,3263.263125,3434.656875
11227,122.0,3456.9978125,1548.39828125
11228,122.0,2030.77453125,1973.878125
11229,122.0,3401.0884375,1535.01578125
11230,122.0,2507.8753125,1327.9578125
11231,122.0,1461.38078125,3522.3134375
11232,122.0,2162.4209375,1346.91453125
11233,122.0,2182.234375,1342.61140625
11234,122.0,1938.383125,2693.4965625
11235,122.0,1922.23828125,2683.419375
11236,122.0,3398.154375,1569.43546875
11237,122.0,2049.04921875,1958.45015625
11238,122.0,1163.45765625,2501.465
11239,122.0,1191.5015625,2487.9575
11240,122.0,2023.61671875,1989.4775
11241,122.0,2033.82078125,1968.62875
11242,122.0,2044.04953125,1970.25703125
11243,122.0,1445.65609375,3531.511875
11244,122.0,1443.07390625,3570.7734375
11245,122.0,1092.172109375,2506.8096875
11246,122.0,1097.9365625,2507.7565625
11247,122.0,2284.954375,3397.5990625
11248,122.0,2283.7375,3403.9840625
11249,122.0,2520.42515625,1420.940625
11250,122.0,1477.5903125,3310.796875
11251,122.0,1508.0396875,3269.22625
11252,122.0,1946.305,2790.673125
11253,122.0,1976.3353125,2744.763125
11254,122.0,2525.70421875,1420.12828125
11255,122.0,2549.5503125,1414.30859375
11256,122.0,1597.29875,2593.1875
11257,122.0,1626.5715625,2593.4853125
11258,122.0,1831.5709375,1341.89859375
11259,122.0,2912.4215625,2156.93859375
11260,122.0,2087.47828125,2586.16234375
11261,122.0,2930.32375,2164.1621875
11262,122.0,2019.8009375,2476.7159375
11263,122.0,2127.35328125,2557.8046875
11264,122.0,2121.37421875,2549.08015625
11265,122.0,2916.00625,2160.43453125
11266,122.0,2908.8496875,2156.69453125
11267,122.0,2979.4234375,2332.42375
11268,122.0,2931.321875,2287.1571875
11269,122.0,2167.85234375,2361.75859375
11270,122.0,2187.88390625,2362.93140625
11271,122.0,2892.6959375,2185.62859375
11272,122.0,2891.1775,2185.25875
11273,122.0,2266.7571875,2228.5671875
11274,122.0,2252.1309375,2262.18375
11275,122.0,2574.89078125,1779.09578125
11276,122.0,2537.8271875,1870.27375
11277,122.0,2533.2253125,1865.6765625
11278,122.0,2528.53828125,1848.728125
11279,122.0,2280.04171875,1234.795546875
11280,122.0,2249.513125,1240.9296875
11281,122.0,2559.41453125,1779.0865625
11282,122.0,0.0,0.0
11283,122.0,2398.31296875,1757.9059375
11284,122.0,2402.9946875,1761.33796875
11285,122.0,2507.0309375,1509.14375
11286,122.0,2451.2528125,1457.45203125
11287,122.0,2419.20671875,1583.90328125
11288,122.0,2389.4859375,1486.44046875
11289,122.0,2345.923125,1442.0309375
11290,122.0,2344.408125,1443.0159375
11291,122.0,2193.90640625,1310.31734375
11292,122.0,2226.00859375,1304.677578125
11293,123.0,798.28484375,1613.94921875
11294,123.0,804.564609375,1615.46890625
11295,123.0,1931.98390625,1775.87234375
11296,123.0,1929.01015625,1774.2934375
11297,123.0,1923.42859375,1777.7996875
